Order_ID,Customer_ID,Postal_Code,Order_Date,Ship_Date,Ship_Mode
CA-2014-163209,MK-18160,94122,5/4/2014,5/8/2014,Standard Class
CA-2014-163265,JS-16030,62521,2/17/2014,2/22/2014,Standard Class
CA-2014-163321,FM-14380,28540,8/8/2014,8/12/2014,Second Class
CA-2014-163335,AG-10675,31907,9/25/2014,9/28/2014,First Class
CA-2014-163405,BN-11515,90049,12/22/2014,12/26/2014,Standard Class
CA-2014-163510,JW-15955,40214,12/26/2014,12/29/2014,Second Class
CA-2014-163531,SC-20725,10024,6/27/2014,7/1/2014,Standard Class
CA-2014-163566,TB-21055,45014,8/4/2014,8/7/2014,First Class
CA-2014-163629,RA-19885,30605,11/18/2014,11/22/2014,Standard Class
CA-2014-163671,DP-13105,83642,12/25/2014,12/31/2014,Standard Class
CA-2014-163692,Dp-13240,85023,9/8/2014,9/10/2014,First Class
CA-2014-163818,PS-18970,20735,10/5/2014,10/9/2014,Standard Class
CA-2014-163860,LO-17170,61604,12/29/2014,1/2/2015,Standard Class
CA-2014-163874,NC-18535,98105,11/11/2014,11/13/2014,Second Class
CA-2014-163902,MY-17380,90045,3/3/2014,3/9/2014,Standard Class
CA-2014-163979,KH-16690,94110,12/29/2014,1/3/2015,Second Class
CA-2014-164000,AH-10030,19134,12/19/2014,12/23/2014,Standard Class
CA-2014-164028,JL-15835,94122,11/25/2014,12/1/2014,Standard Class
CA-2014-164042,KL-16645,77095,5/24/2014,5/28/2014,Standard Class
CA-2014-164049,KH-16630,98105,11/3/2014,11/7/2014,Standard Class
CA-2014-164098,CG-12520,77070,1/27/2014,1/28/2014,First Class
CA-2014-164112,ND-18460,10550,7/1/2014,7/5/2014,Standard Class
CA-2014-164168,LS-16975,75081,11/13/2014,11/19/2014,Standard Class
CA-2014-164329,MM-17920,94109,1/31/2014,1/31/2014,Same Day
CA-2014-164364,CS-12355,98115,11/13/2014,11/17/2014,Standard Class
CA-2014-164378,MM-18055,10024,7/16/2014,7/19/2014,Second Class
CA-2014-164707,CV-12805,90045,2/19/2014,2/22/2014,Second Class
CA-2014-164756,SS-20140,31907,9/19/2014,9/23/2014,Standard Class
CA-2014-164819,RS-19420,6824,10/16/2014,10/20/2014,Second Class
CA-2014-164826,JF-15415,10024,12/29/2014,1/5/2015,Standard Class
CA-2014-164917,MK-17905,33180,12/3/2014,12/8/2014,Standard Class
CA-2014-164959,KN-16390,90004,7/12/2014,7/16/2014,Standard Class
CA-2014-165008,DO-13645,84106,9/16/2014,9/18/2014,Second Class
CA-2014-165029,AH-10075,30318,11/27/2014,12/1/2014,Standard Class
CA-2014-165099,DK-13375,79605,12/12/2014,12/14/2014,First Class
CA-2014-165155,BM-11575,90045,9/22/2014,9/24/2014,First Class
CA-2014-165204,MN-17935,38109,11/14/2014,11/17/2014,Second Class
CA-2014-165323,SR-20740,10024,6/18/2014,6/22/2014,Standard Class
CA-2014-165386,CM-12190,60623,8/4/2014,8/5/2014,First Class
CA-2014-165491,HW-14935,98115,3/21/2014,3/25/2014,Standard Class
CA-2014-165603,SS-20140,2886,10/18/2014,10/20/2014,Second Class
CA-2014-165687,CS-12355,24153,11/18/2014,11/24/2014,Standard Class
CA-2014-165715,BG-11035,27405,12/3/2014,12/9/2014,Standard Class
CA-2014-165757,PL-18925,19140,6/23/2014,6/29/2014,Standard Class
CA-2014-165841,DB-13210,7501,12/22/2014,12/29/2014,Standard Class
CA-2014-165904,HR-14770,32216,4/8/2014,4/12/2014,Standard Class
CA-2014-166093,RW-19540,94513,8/18/2014,8/25/2014,Standard Class
CA-2014-166128,LW-17215,91104,4/12/2014,4/19/2014,Standard Class
CA-2014-166142,MM-17260,19805,7/16/2014,7/20/2014,Standard Class
CA-2014-166184,HR-14830,10035,3/25/2014,3/28/2014,First Class
CA-2014-166198,JW-15955,98103,4/22/2014,4/25/2014,First Class
CA-2014-166296,KF-16285,95336,3/14/2014,3/20/2014,Standard Class
CA-2014-166317,JE-15610,53209,9/23/2014,9/27/2014,Standard Class
CA-2014-166415,ME-17725,98103,2/20/2014,2/24/2014,Standard Class
CA-2014-166436,TS-21370,10035,11/25/2014,11/29/2014,Standard Class
CA-2014-166499,VG-21805,8701,3/20/2014,3/21/2014,First Class
CA-2014-166576,JM-15865,44312,5/17/2014,5/19/2014,First Class
CA-2014-166695,CC-12430,90712,5/21/2014,5/25/2014,Standard Class
CA-2014-166709,HL-15040,19711,11/18/2014,11/23/2014,Standard Class
CA-2014-166835,DK-13375,17602,11/13/2014,11/15/2014,Second Class
CA-2014-166849,SJ-20125,60610,4/21/2014,4/27/2014,Standard Class
CA-2014-166856,TS-21505,88101,9/19/2014,9/23/2014,Standard Class
CA-2014-166898,KH-16630,92704,9/12/2014,9/14/2014,Second Class
CA-2014-166919,AH-10210,75220,11/24/2014,11/28/2014,Standard Class
CA-2014-166926,SO-20335,98105,12/2/2014,12/9/2014,Standard Class
CA-2014-166933,MG-17890,93101,4/25/2014,4/29/2014,Standard Class
CA-2014-167003,VS-21820,90036,5/24/2014,5/30/2014,Standard Class
CA-2014-167017,DC-12850,48066,11/24/2014,11/26/2014,First Class
CA-2014-167080,LC-16930,10011,6/11/2014,6/15/2014,Standard Class
CA-2014-167094,DK-12835,97477,10/22/2014,10/23/2014,First Class
CA-2014-167101,BM-11650,10009,3/25/2014,3/29/2014,Second Class
CA-2014-167150,BP-11185,92037,12/11/2014,12/18/2014,Standard Class
CA-2014-167227,NP-18670,63116,11/3/2014,11/6/2014,First Class
CA-2014-167381,EH-14005,48911,9/23/2014,9/25/2014,Second Class
CA-2014-167395,KM-16720,1852,12/3/2014,12/5/2014,First Class
CA-2014-167542,KD-16495,19120,8/14/2014,8/21/2014,Standard Class
CA-2014-167549,EM-14200,75217,7/26/2014,7/28/2014,First Class
CA-2014-167626,MY-18295,60623,9/4/2014,9/8/2014,Standard Class
CA-2014-167640,FC-14245,94109,3/7/2014,3/11/2014,Standard Class
CA-2014-167661,MP-18175,94110,10/6/2014,10/11/2014,Standard Class
CA-2014-167668,TC-21295,10035,5/7/2014,5/9/2014,First Class
CA-2014-167703,MC-17575,45231,2/4/2014,2/9/2014,Standard Class
CA-2014-167752,RW-19690,19134,1/16/2014,1/19/2014,First Class
CA-2014-167871,AF-10870,33030,11/19/2014,11/24/2014,Standard Class
CA-2014-167899,JG-15805,13021,5/22/2014,5/27/2014,Standard Class
CA-2014-167913,JL-15835,92691,7/31/2014,8/4/2014,Second Class
CA-2014-167941,JF-15565,28314,11/7/2014,11/10/2014,Second Class
CA-2014-167976,JL-15505,57401,11/12/2014,11/15/2014,Second Class
CA-2014-168102,CP-12340,32216,4/25/2014,5/1/2014,Standard Class
CA-2014-168109,JK-15640,98105,7/4/2014,7/4/2014,Same Day
CA-2014-168123,JD-16060,55901,3/6/2014,3/6/2014,Same Day
CA-2014-168172,SH-20395,10011,8/7/2014,8/11/2014,Standard Class
CA-2014-168179,JB-16000,84106,11/3/2014,11/8/2014,Standard Class
CA-2014-168193,RM-19750,10011,3/7/2014,3/12/2014,Second Class
CA-2014-168228,AP-10915,90045,4/28/2014,4/30/2014,First Class
CA-2014-168389,DV-13045,32216,12/12/2014,12/18/2014,Standard Class
CA-2014-168396,BD-11725,94122,8/4/2014,8/9/2014,Second Class
CA-2014-168403,DK-12835,97206,9/10/2014,9/16/2014,Standard Class
CA-2014-168641,KA-16525,10035,11/25/2014,12/2/2014,Standard Class
CA-2014-168655,ML-18040,87105,10/13/2014,10/19/2014,Standard Class
CA-2014-168739,HZ-14950,77095,5/30/2014,6/6/2014,Standard Class
CA-2014-168837,JW-15955,94601,10/15/2014,10/18/2014,First Class
CA-2014-168858,JD-16150,10011,11/20/2014,11/24/2014,Standard Class
CA-2014-168900,SH-20395,45503,5/5/2014,5/10/2014,Standard Class
CA-2014-168942,EM-13960,94109,8/2/2014,8/6/2014,Second Class
CA-2014-169005,BG-11035,22153,11/3/2014,11/7/2014,Standard Class
CA-2014-169012,BF-11275,31907,7/11/2014,7/15/2014,Standard Class
CA-2014-169054,MO-17800,19140,4/23/2014,4/27/2014,Standard Class
CA-2014-169124,MB-17305,95610,7/4/2014,7/11/2014,Standard Class
CA-2014-169264,NP-18700,94109,8/15/2014,8/17/2014,Second Class
CA-2014-169285,RW-19690,47905,3/22/2014,3/26/2014,Standard Class
CA-2014-169327,MH-17290,90008,9/3/2014,9/5/2014,Second Class
CA-2014-169362,SP-20860,75217,10/13/2014,10/16/2014,First Class
CA-2014-169404,NC-18625,17403,4/10/2014,4/15/2014,Standard Class
CA-2014-169411,AC-10615,14609,12/25/2014,12/30/2014,Standard Class
CA-2014-169439,LC-17140,44105,9/10/2014,9/14/2014,Standard Class
CA-2014-169474,JF-15355,14609,2/5/2014,2/10/2014,Standard Class
CA-2014-169607,CA-12265,10024,10/13/2014,10/16/2014,First Class
CA-2014-169691,Dp-13240,55369,6/16/2014,6/19/2014,First Class
CA-2014-169810,RB-19360,57103,7/26/2014,8/1/2014,Standard Class
CA-2014-169817,EB-13870,19143,9/22/2014,9/26/2014,Standard Class
CA-2014-169859,MP-18175,92024,12/15/2014,12/19/2014,Standard Class
CA-2014-169894,MV-17485,85204,11/25/2014,11/30/2014,Second Class
CA-2014-169901,CC-12550,94122,6/16/2014,6/20/2014,Standard Class
CA-2014-169929,LS-17200,59601,9/26/2014,9/29/2014,First Class
CA-2014-169978,HG-15025,11572,12/25/2014,12/29/2014,Standard Class
CA-2014-169999,JS-15685,10035,6/20/2014,6/27/2014,Standard Class
US-2011-100279,SW-20275,48073,3/10/2011,3/14/2011,Standard Class
US-2011-100853,JB-15400,60623,9/14/2011,9/19/2011,Standard Class
US-2011-102071,PG-18820,94110,5/9/2011,5/15/2011,Standard Class
US-2011-102631,EB-13840,60623,12/13/2011,12/17/2011,Standard Class
US-2011-102715,JK-15370,33180,4/11/2011,4/13/2011,Second Class
US-2011-103338,RB-19435,95661,3/11/2011,3/15/2011,Standard Class
US-2011-103905,AW-10930,60505,7/14/2011,7/20/2011,Standard Class
US-2011-104759,DD-13570,60610,3/31/2011,4/4/2011,Standard Class
US-2011-105137,RB-19435,43229,10/10/2011,10/10/2011,Same Day
US-2011-105151,SG-20890,10009,3/30/2011,3/31/2011,First Class
US-2011-105767,AR-10510,19134,5/23/2011,5/27/2011,Standard Class
US-2011-106299,NZ-18565,65807,8/2/2011,8/8/2011,Standard Class
US-2011-106334,JF-15490,94122,12/27/2011,1/2/2012,Standard Class
US-2011-106992,SB-20290,77036,9/19/2011,9/21/2011,Second Class
US-2011-107405,TS-21205,28806,3/21/2011,3/25/2011,Standard Class
US-2011-107699,JH-15820,48640,5/19/2011,5/23/2011,Standard Class
US-2011-107993,SE-20110,97477,11/25/2011,11/30/2011,Standard Class
US-2011-109036,KH-16510,98103,12/20/2011,12/25/2011,Standard Class
US-2011-109162,KE-16420,37620,6/8/2011,6/12/2011,Standard Class
US-2011-109456,LS-17245,94110,10/16/2011,10/17/2011,Same Day
US-2011-110674,SC-20095,94521,2/13/2011,2/19/2011,Standard Class
US-2011-111171,CA-12265,60610,12/26/2011,12/31/2011,Standard Class
US-2011-111353,PB-19150,10009,11/29/2011,12/6/2011,Standard Class
US-2011-112200,TC-21475,60440,11/22/2011,11/28/2011,Standard Class
US-2011-112564,TS-21160,19134,4/23/2011,4/24/2011,First Class
US-2011-112795,CR-12625,49505,8/23/2011,8/28/2011,Second Class
US-2011-112872,RC-19960,97477,12/6/2011,12/11/2011,Second Class
US-2011-112914,MT-18070,77041,9/25/2011,9/30/2011,Standard Class
US-2011-112949,Co-12640,73505,6/20/2011,6/27/2011,Standard Class
US-2011-112991,SH-19975,83605,12/10/2011,12/14/2011,Standard Class
US-2011-113124,NC-18340,55124,3/30/2011,4/5/2011,Standard Class
US-2011-114188,RF-19345,3820,5/20/2011,5/22/2011,Second Class
US-2011-114377,BG-11035,23666,11/5/2011,11/5/2011,Same Day
US-2011-115189,AR-10345,19143,12/30/2011,1/3/2012,Second Class
US-2011-115196,DL-12925,27834,9/9/2011,9/13/2011,Standard Class
US-2011-115413,PP-18955,19711,8/26/2011,9/1/2011,Standard Class
US-2011-115987,LH-17020,75701,9/8/2011,9/13/2011,Second Class
US-2011-117058,LE-16810,60653,5/27/2011,5/30/2011,First Class
US-2011-117135,NP-18325,22980,6/21/2011,6/23/2011,Second Class
US-2011-117163,EJ-13720,92037,1/28/2011,2/3/2011,Standard Class
US-2011-117170,KT-16465,27604,9/17/2011,9/24/2011,Standard Class
US-2011-117380,MP-18175,45503,3/28/2011,4/3/2011,Standard Class
US-2011-117744,MD-17860,78415,12/2/2011,12/6/2011,Standard Class
US-2011-117968,RS-19420,6450,8/5/2011,8/7/2011,Second Class
US-2011-118486,SD-20485,19143,4/6/2011,4/8/2011,First Class
US-2011-118997,RA-19885,35601,4/8/2011,4/12/2011,Standard Class
US-2011-119081,TA-21385,66062,9/12/2011,9/19/2011,Standard Class
US-2011-119137,AG-10900,85705,7/23/2011,7/27/2011,Standard Class
US-2011-120145,MC-17635,47374,11/28/2011,12/3/2011,Standard Class
US-2011-120236,MR-17545,77095,9/3/2011,9/4/2011,First Class
US-2011-120313,NL-18310,94110,10/31/2011,11/2/2011,Second Class
US-2011-120740,PS-18970,90049,4/15/2011,4/15/2011,Same Day
US-2011-121566,CS-11860,10011,6/30/2011,7/6/2011,Standard Class
US-2011-121734,SE-20110,83501,4/11/2011,4/16/2011,Standard Class
US-2011-122021,AC-10660,44134,10/15/2011,10/17/2011,First Class
US-2011-122959,CY-12745,78207,12/12/2011,12/12/2011,Same Day
US-2011-123183,GR-14560,19805,11/19/2011,11/25/2011,Standard Class
US-2011-123519,SS-20875,43302,12/14/2011,12/21/2011,Standard Class
US-2011-124625,SP-20650,68104,11/3/2011,11/7/2011,Standard Class
US-2011-125521,CK-12325,23320,3/14/2011,3/19/2011,Standard Class
US-2011-126340,EB-13870,96003,11/8/2011,11/14/2011,Standard Class
US-2011-126571,JF-15565,19120,10/11/2011,10/15/2011,Standard Class
US-2011-127635,SC-20260,78415,9/14/2011,9/18/2011,Second Class
US-2011-127978,JS-15595,43229,3/3/2011,3/8/2011,Standard Class
US-2011-128685,MZ-17515,90008,4/4/2011,4/5/2011,First Class
US-2011-129609,VM-21835,46368,3/22/2011,3/22/2011,Same Day
US-2011-130358,DL-13330,28027,6/23/2011,6/26/2011,First Class
US-2011-130379,JL-15235,60623,5/25/2011,5/29/2011,Standard Class
US-2011-131275,SC-20050,91505,3/18/2011,3/24/2011,Standard Class
US-2011-131870,NF-18595,43130,9/9/2011,9/11/2011,First Class
US-2011-131982,NP-18685,98198,3/7/2011,3/11/2011,Second Class
US-2011-132745,NF-18475,89502,10/1/2011,10/5/2011,Standard Class
US-2011-133130,TH-21100,92037,9/27/2011,10/1/2011,Standard Class
US-2011-133949,JL-15175,89502,12/31/2011,12/31/2011,Same Day
US-2011-134054,FC-14335,87105,10/10/2011,10/10/2011,Same Day
US-2011-134187,TH-21235,90805,11/4/2011,11/11/2011,Standard Class
US-2011-134614,PF-19165,61701,9/20/2011,9/25/2011,Standard Class
US-2011-134712,BS-11380,60076,11/29/2011,12/4/2011,Standard Class
US-2011-134733,BM-11650,92037,9/23/2011,9/28/2011,Standard Class
US-2011-134971,BP-11095,61604,6/7/2011,6/10/2011,Second Class
US-2011-135881,GT-14710,10035,5/23/2011,5/27/2011,Standard Class
US-2011-135972,JG-15115,98198,9/21/2011,9/23/2011,Second Class
US-2011-137155,DL-12925,11561,11/1/2011,11/5/2011,Standard Class
US-2011-137680,JH-15430,97504,2/25/2011,3/2/2011,Standard Class
US-2011-137869,CV-12295,50315,3/28/2011,4/2/2011,Standard Class
US-2011-138247,BF-11170,90045,12/24/2011,12/29/2011,Standard Class
US-2011-138758,JL-15835,19120,7/7/2011,7/11/2011,Standard Class
US-2011-138828,KD-16345,10009,9/2/2011,9/3/2011,First Class
US-2011-138835,DA-13450,23464,9/10/2011,9/14/2011,Standard Class
US-2011-139500,AB-10165,62521,11/16/2011,11/20/2011,Standard Class
US-2011-139640,TB-21595,97206,11/7/2011,11/11/2011,Second Class
US-2011-140116,KT-16480,80219,3/10/2011,3/17/2011,Standard Class
US-2011-140452,BK-11260,60610,12/6/2011,12/10/2011,Standard Class
US-2011-140914,BH-11710,60653,11/11/2011,11/15/2011,Standard Class
US-2011-141215,KL-16555,78207,6/15/2011,6/21/2011,Standard Class
US-2011-141257,CS-11950,98115,6/8/2011,6/14/2011,Standard Class
US-2011-143231,GM-14455,2038,12/31/2011,1/3/2012,First Class
US-2011-143287,KN-16705,10801,11/11/2011,11/17/2011,Standard Class
US-2011-143581,BS-11365,31907,8/19/2011,8/23/2011,Standard Class
US-2011-143707,HR-14770,10035,3/1/2011,3/5/2011,Standard Class
US-2011-143721,DK-12835,77095,11/23/2011,11/26/2011,Second Class
US-2011-144078,RB-19435,90004,11/25/2011,11/29/2011,Standard Class
US-2011-146353,JE-15610,3301,10/14/2011,10/16/2011,Second Class
US-2011-147606,JE-15745,77070,11/26/2011,12/1/2011,Second Class
US-2011-147627,HL-15040,72401,1/21/2011,1/27/2011,Standard Class
US-2011-147648,LS-16975,94109,11/26/2011,12/1/2011,Standard Class
US-2011-147704,SR-20740,47401,11/16/2011,11/21/2011,Standard Class
US-2011-147774,MM-18280,37167,1/21/2011,1/27/2011,Standard Class
US-2011-148194,BS-11365,98105,5/4/2011,5/7/2011,First Class
US-2011-148838,CP-12340,10024,3/17/2011,3/21/2011,Standard Class
US-2011-149034,RD-19900,19120,11/19/2011,11/21/2011,First Class
US-2011-150119,LB-16795,43229,4/23/2011,4/27/2011,Standard Class
US-2011-150126,AS-10045,10035,7/27/2011,8/2/2011,Standard Class
US-2011-150434,CA-12310,6010,7/19/2011,7/24/2011,Standard Class
US-2011-150532,PB-19150,85023,7/14/2011,7/21/2011,Standard Class
US-2011-150574,MK-18160,32216,12/19/2011,12/25/2011,Standard Class
US-2011-150924,PT-19090,77070,9/12/2011,9/16/2011,Second Class
US-2011-151015,BD-11500,60653,10/14/2011,10/20/2011,Standard Class
US-2011-151925,KT-16465,90049,9/26/2011,10/1/2011,Second Class
US-2011-152030,AD-10180,77041,12/26/2011,12/28/2011,Second Class
US-2011-152723,HG-14965,75150,9/26/2011,9/26/2011,Same Day
US-2011-154655,BP-11050,60623,10/12/2011,10/17/2011,Standard Class
US-2011-154879,SN-20710,90004,5/6/2011,5/11/2011,Standard Class
US-2011-155502,SD-20485,22304,1/27/2011,2/1/2011,Standard Class
US-2011-155544,GM-14440,37918,3/21/2011,3/25/2011,Standard Class
US-2011-155817,SL-20155,27707,10/3/2011,10/9/2011,Standard Class
US-2011-155894,CL-11890,60623,7/26/2011,7/30/2011,Second Class
US-2011-156216,EA-14035,28205,9/13/2011,9/17/2011,Standard Class
US-2011-156559,LH-16900,72401,8/19/2011,8/26/2011,Standard Class
US-2011-157021,KM-16720,94591,4/1/2011,4/6/2011,Second Class
US-2011-157070,QJ-19255,48234,6/1/2011,6/6/2011,Standard Class
US-2011-157231,RP-19855,40475,4/5/2011,4/9/2011,Standard Class
US-2011-157385,SC-20095,90004,11/23/2011,11/25/2011,First Class
US-2011-157406,DA-13450,77095,4/25/2011,4/29/2011,Standard Class
US-2011-157847,SC-20020,77095,4/2/2011,4/6/2011,Second Class
US-2011-158057,CC-12685,27405,3/22/2011,3/26/2011,Standard Class
US-2011-158365,SV-20785,47401,4/12/2011,4/17/2011,Standard Class
US-2011-158400,AH-10030,94109,10/25/2011,10/28/2011,First Class
US-2011-158638,AG-10765,19120,9/17/2011,9/21/2011,Standard Class
US-2011-159611,KB-16315,44105,12/27/2011,1/1/2012,Second Class
US-2011-159618,DB-12970,77036,11/12/2011,11/16/2011,Standard Class
US-2011-159926,CS-11950,19140,11/18/2011,11/22/2011,Standard Class
US-2011-160444,DC-12850,77036,7/5/2011,7/5/2011,Same Day
US-2011-160780,SV-20785,81001,6/21/2011,6/21/2011,Same Day
US-2011-161305,SB-20170,60623,6/6/2011,6/12/2011,Standard Class
US-2011-161613,MC-17605,77070,12/1/2011,12/3/2011,Second Class
US-2011-163146,CC-12475,94122,5/16/2011,5/20/2011,Standard Class
US-2011-163797,PC-19000,85224,4/8/2011,4/13/2011,Standard Class
US-2011-164406,BD-11605,94122,8/15/2011,8/19/2011,Standard Class
US-2011-164616,MS-17770,43229,8/19/2011,8/21/2011,Second Class
US-2011-164644,JL-15850,77095,7/22/2011,7/24/2011,Second Class
US-2011-164763,MH-17440,39212,3/17/2011,3/21/2011,Standard Class
US-2011-165589,TB-21595,79424,2/19/2011,2/19/2011,Same Day
US-2011-165659,LT-17110,72209,6/1/2011,6/6/2011,Standard Class
US-2011-165862,GK-14620,90049,7/13/2011,7/17/2011,Standard Class
US-2011-166310,JS-15940,75043,9/21/2011,9/23/2011,First Class
US-2011-166828,JF-15415,63301,8/22/2011,8/25/2011,First Class
US-2011-167262,AC-10450,85323,10/31/2011,11/3/2011,Second Class
US-2011-167633,BW-11200,33437,9/30/2011,10/5/2011,Standard Class
US-2011-167738,JC-16105,90045,12/24/2011,12/29/2011,Standard Class
US-2011-168501,JK-15325,75220,11/21/2011,11/27/2011,Standard Class
US-2011-169390,CS-12250,10024,2/8/2011,2/11/2011,Second Class
US-2011-169789,MF-17665,85023,12/30/2011,1/4/2012,Standard Class
US-2012-100069,NF-18475,68104,6/29/2012,7/3/2012,Standard Class
US-2012-100377,TS-21370,60623,8/28/2012,9/1/2012,Standard Class
US-2012-100531,NM-18520,60610,9/27/2012,9/29/2012,First Class
US-2012-101399,JS-15940,60068,1/17/2012,1/24/2012,Standard Class
US-2012-101511,JE-15745,43055,11/21/2012,11/23/2012,Second Class
US-2012-103471,JR-15670,80906,12/24/2012,12/28/2012,Standard Class
US-2012-103996,RB-19435,92105,3/29/2012,3/31/2012,Second Class
US-2012-104185,JB-15400,10009,9/3/2012,9/8/2012,Second Class
US-2012-104430,LT-17110,61701,10/22/2012,10/26/2012,Standard Class
US-2012-105676,NM-18520,77036,12/1/2012,12/2/2012,Same Day
US-2012-106495,AC-10450,33614,6/15/2012,6/17/2012,First Class
US-2012-106873,KM-16720,85323,9/24/2012,9/29/2012,Second Class
US-2012-107349,SL-20155,77095,7/13/2012,7/15/2012,First Class
US-2012-107944,AM-10360,90008,3/23/2012,3/25/2012,First Class
US-2012-108966,SO-20335,33311,10/11/2012,10/18/2012,Standard Class
US-2012-109015,BS-11590,10011,9/6/2012,9/12/2012,Standard Class
US-2012-110163,GA-14725,97301,11/1/2012,11/4/2012,First Class
US-2012-110261,PR-18880,60025,12/19/2012,12/23/2012,Second Class
US-2012-110569,EB-13870,85023,5/23/2012,5/30/2012,Standard Class
US-2012-111927,LS-17230,19901,11/14/2012,11/19/2012,Standard Class
US-2012-112508,BP-11185,33065,3/24/2012,3/30/2012,Standard Class
US-2012-113327,BF-11170,28540,5/26/2012,5/29/2012,Second Class
US-2012-113593,NC-18415,93454,4/18/2012,4/20/2012,First Class
US-2012-114741,IL-15100,89031,12/6/2012,12/10/2012,Standard Class
US-2012-114839,PW-19240,77036,4/26/2012,4/30/2012,Standard Class
US-2012-115238,JW-15220,1841,4/30/2012,5/4/2012,Standard Class
US-2012-115343,FO-14305,19143,9/22/2012,9/25/2012,First Class
US-2012-116981,SM-20950,10009,3/26/2012,3/28/2012,Second Class
US-2012-117184,ON-18715,77095,5/17/2012,5/21/2012,Standard Class
US-2012-117492,NS-18640,21215,8/7/2012,8/9/2012,First Class
US-2012-118766,LS-16975,75217,10/15/2012,10/22/2012,Standard Class
US-2012-118906,KB-16585,20735,3/10/2012,3/10/2012,Same Day
US-2012-118983,HP-14815,76106,11/22/2012,11/26/2012,Standard Class
US-2012-119312,CS-12400,90045,10/2/2012,10/7/2012,Second Class
US-2012-120131,LM-17065,45503,12/18/2012,12/23/2012,Standard Class
US-2012-120502,BT-11395,90036,4/13/2012,4/19/2012,Standard Class
US-2012-120572,GH-14425,32216,12/11/2012,12/15/2012,Standard Class
US-2012-120712,CS-12130,78745,12/20/2012,12/24/2012,Standard Class
US-2012-120957,KH-16690,92503,12/7/2012,12/7/2012,Same Day
US-2012-122140,MO-17950,75220,4/2/2012,4/7/2012,Standard Class
US-2012-122784,RA-19915,60035,7/20/2012,7/27/2012,Standard Class
US-2012-122910,LT-16765,80027,5/12/2012,5/16/2012,Standard Class
US-2012-123218,KD-16345,60623,12/20/2012,12/25/2012,Standard Class
US-2012-123918,CG-12520,75217,10/15/2012,10/15/2012,Same Day
US-2012-123960,BD-11605,71203,6/11/2012,6/16/2012,Standard Class
US-2012-124219,KW-16570,63122,8/7/2012,8/8/2012,First Class
US-2012-125374,JD-16060,77095,3/23/2012,3/29/2012,Standard Class
US-2012-126214,JS-15880,98103,12/21/2012,12/24/2012,Second Class
US-2012-126235,GA-14725,48858,10/15/2012,10/15/2012,Same Day
US-2012-126753,SP-20860,19134,8/16/2012,8/20/2012,Standard Class
US-2012-126977,PF-19120,10035,9/17/2012,9/23/2012,Standard Class
US-2012-127040,SG-20605,10009,12/6/2012,12/10/2012,Standard Class
US-2012-128090,JM-15865,85023,8/16/2012,8/22/2012,Standard Class
US-2012-128587,HM-14860,65807,12/24/2012,12/30/2012,Standard Class
US-2012-129007,KD-16615,92804,9/13/2012,9/15/2012,First Class
US-2012-129553,PG-18820,40214,7/27/2012,8/2/2012,Standard Class
US-2012-129637,MC-18100,61701,12/17/2012,12/22/2012,Standard Class
US-2012-130491,BH-11710,67846,2/8/2012,2/11/2012,First Class
US-2012-130512,SM-20320,18103,8/21/2012,8/25/2012,Standard Class
US-2012-130519,NG-18355,33065,9/15/2012,9/15/2012,Same Day
US-2012-131359,FA-14230,80219,10/30/2012,11/2/2012,Second Class
US-2012-131842,RR-19525,37211,12/5/2012,12/8/2012,First Class
US-2012-132836,AJ-10945,48227,6/1/2012,6/5/2012,Standard Class
US-2012-134026,JE-15745,38109,4/26/2012,5/2/2012,Standard Class
US-2012-134271,RF-19735,10024,4/18/2012,4/23/2012,Second Class
US-2012-134558,PM-19135,3820,12/19/2012,12/24/2012,Second Class
US-2012-136259,CB-12415,44107,11/5/2012,11/8/2012,First Class
US-2012-136427,JM-16195,80013,6/20/2012,6/23/2012,First Class
US-2012-136476,GG-14650,37620,4/5/2012,4/10/2012,Standard Class
US-2012-136749,LH-16900,31907,12/25/2012,12/27/2012,Second Class
US-2012-136987,AR-10540,90004,4/11/2012,4/14/2012,Second Class
US-2012-137008,JP-15460,8701,10/2/2012,10/8/2012,Standard Class
US-2012-137533,JK-15640,44105,12/18/2012,12/18/2012,Same Day
US-2012-137960,MW-18220,10035,12/18/2012,12/18/2012,Same Day
US-2012-138093,KM-16225,21215,12/10/2012,12/16/2012,Standard Class
US-2012-138121,JL-15835,48205,12/17/2012,12/17/2012,Same Day
US-2012-138303,MG-18145,19134,9/3/2012,9/7/2012,Standard Class
US-2012-138716,CS-11845,98105,9/17/2012,9/20/2012,First Class
US-2012-138919,LS-16975,10035,9/17/2012,9/21/2012,Standard Class
US-2012-139675,NF-18595,95928,3/13/2012,3/18/2012,Second Class
US-2012-139759,NL-18310,90045,8/25/2012,8/30/2012,Standard Class
US-2012-140200,CA-12775,85204,7/26/2012,7/28/2012,First Class
US-2012-140851,ND-18460,31204,7/13/2012,7/15/2012,Second Class
US-2012-141453,DB-13270,78745,11/30/2012,12/3/2012,Second Class
US-2012-141684,MM-18055,10011,6/29/2012,7/4/2012,Standard Class
US-2012-142020,TC-21535,10024,6/4/2012,6/8/2012,Second Class
US-2012-142811,JL-15850,85204,4/2/2012,4/7/2012,Standard Class
US-2012-144771,CK-12205,97123,10/2/2012,10/4/2012,First Class
US-2012-145121,MP-17965,6457,10/2/2012,10/6/2012,Standard Class
